code,origin_gidx,signal_gidx,lag_days,p60v_strong
9101,3597540,3597541,1,True
9101,3597602,3597608,6,False
9101,3598205,3598212,7,False
9101,3598366,3598375,9,False
9101,3598378,3598378,0,True
9101,3598675,3598684,9,False
9101,3599238,3599238,0,False
9101,3599850,3599856,6,False
9101,3599929,3599932,3,False
9101,3599952,3599954,2,False
9101,3600057,3600058,1,False
9101,3601627,3601630,3,False
9101,3602233,3602240,7,False
9101,3602418,3602420,2,False
9101,3602668,3602670,2,False
9101,3602677,3602679,2,False
9101,3602866,3602868,2,False
9101,3602982,3602985,3,False
9104,3603314,3603322,8,False
9104,3603420,3603424,4,False
9104,3603477,3603478,1,False
9104,3603483,3603483,0,False
9104,3604223,3604225,2,False
9104,3604582,3604583,1,False
9104,3605149,3605154,5,False
9104,3605238,3605240,2,False
9104,3605288,3605290,2,False
9104,3605322,3605326,4,False
9104,3605377,3605380,3,False
9104,3605385,3605385,0,False
9104,3605424,3605425,1,False
9104,3605654,3605658,4,False
9104,3606149,3606152,3,False
9104,3607619,3607622,3,False
9104,3607660,3607670,10,False
9104,3607969,3607969,0,False
9104,3607971,3607971,0,False
9104,3608397,3608397,0,False
9104,3608499,3608500,1,False
9104,3608689,3608689,0,False
9104,3609249,3609252,3,False
9104,3609258,3609263,5,True
9104,3609267,3609267,0,False
9104,3609388,3609392,4,False
9104,3609531,3609536,5,False
9104,3610003,3610010,7,False
9104,3610020,3610020,0,False
9104,3610195,3610203,8,False
9104,3610437,3610440,3,False
9107,3610823,3610827,4,False
9107,3611192,3611201,9,False
9107,3611992,3611996,4,False
9107,3612283,3612285,2,False
9107,3612302,3612302,0,False
9107,3612319,3612319,0,False
9107,3613087,3613095,8,False
9107,3613167,3613167,0,True
9107,3613187,3613195,8,False
9107,3613424,3613428,4,False
9107,3613832,3613833,1,False
9107,3614057,3614060,3,False
9107,3615558,3615558,0,False
9107,3615565,3615568,3,False
9107,3616175,3616175,0,False
9107,3616237,3616239,2,False
9107,3616931,3616931,0,False
9107,3617148,3617150,2,False
9107,3617302,3617312,10,False
9107,3617544,3617546,2,False
9107,3617549,3617551,2,False
9107,3617833,3617837,4,False
9107,3617973,3617974,1,False
9107,3617976,3617976,0,False
9107,3618230,3618231,1,False
9107,3618387,3618389,2,False
9143,3618654,3618656,2,False
9143,3618749,3618756,7,False
9143,3618772,3618772,0,False
9143,3619233,3619237,4,False
9143,3619869,3619874,5,False
9143,3619885,3619885,0,False
9143,3620314,3620324,10,False
9147,3620672,3620678,6,True
9147,3620686,3620695,9,False
9147,3620821,3620824,3,False
9147,3620870,3620872,2,False
9147,3621444,3621447,3,False
9201,3621592,3621602,10,True
9201,3621827,3621830,3,False
9201,3622104,3622108,4,False
9201,3622123,3622123,0,False
9201,3622125,3622125,0,False
9201,3622252,3622254,2,False
9201,3622263,3622267,4,False
9201,3622339,3622347,8,False
9201,3622707,3622717,10,False
9201,3623555,3623555,0,False
9201,3623957,3623962,5,False
9201,3623987,3623988,1,False
9201,3624164,3624173,9,False
9201,3624349,3624352,3,False
9201,3624429,3624432,3,False
9201,3624584,3624585,1,False
9201,3625159,3625164,5,False
9201,3625470,3625471,1,False
9202,3625801,3625805,4,False
9202,3625832,3625832,0,True
9202,3625835,3625835,0,False
9202,3625879,3625881,2,False
9202,3625889,3625897,8,False
9202,3625968,3625968,0,False
9202,3625974,3625978,4,False
9202,3626718,3626718,0,False
9202,3627628,3627629,1,False
9202,3628068,3628073,5,False
9202,3628464,3628468,4,False
9202,3628615,3628617,2,False
9202,3628635,3628638,3,False
9202,3628869,3628869,0,False
9202,3629139,3629146,7,False
9202,3629354,3629354,0,False
9202,3629429,3629429,0,False
9202,3629433,3629433,0,True
9202,3629577,3629579,2,False
9202,3630234,3630236,2,False
9202,3630313,3630314,1,False
9202,3630342,3630350,8,False
9202,3630619,3630625,6,False
9202,3630873,3630875,2,False
9202,3631513,3631520,7,False
9202,3631531,3631531,0,False
9202,3631563,3631569,6,False
9202,3631572,3631572,0,False
9202,3631694,3631703,9,False
9202,3632202,3632204,2,False
9202,3632355,3632355,0,False
9202,3632456,3632459,3,False
9202,3632511,3632511,0,False
9202,3632644,3632654,10,False
9202,3632775,3632782,7,False
9202,3633015,3633016,1,False
9202,3633071,3633071,0,False
9211,3633434,3633434,0,False
9211,3633998,3634005,7,False
9235,3634508,3634515,7,False
9278,3634884,3634890,6,False
9278,3634975,3634976,1,False
9278,3635235,3635236,1,False
9278,3635608,3635609,1,False
9278,3635658,3635658,0,False
9278,3635779,3635781,2,False
9278,3636203,3636206,3,False
9278,3636213,3636213,0,False
9278,3636411,3636414,3,False
9279,3637239,3637241,2,False
9279,3637280,3637289,9,False
9279,3637595,3637596,1,False
9279,3637681,3637681,0,False
9279,3638123,3638126,3,False
9279,3638218,3638224,6,False
9284,3638491,3638492,1,False
9284,3638736,3638736,0,False
9284,3638738,3638738,0,False
9284,3639163,3639165,2,False
9284,3639267,3639274,7,False
9284,3639413,3639413,0,False
9284,3639740,3639742,2,False
9284,3640357,3640360,3,False
9301,3640580,3640580,0,False
9301,3640763,3640763,0,False
9301,3640853,3640854,1,False
9301,3640900,3640900,0,False
9301,3641336,3641341,5,False
9301,3641368,3641369,1,False
9301,3641577,3641578,1,False
9301,3641591,3641591,0,False
9301,3641593,3641593,0,False
9301,3641999,3641999,0,False
9301,3642001,3642001,0,False
9301,3642038,3642039,1,False
9301,3642372,3642382,10,False
9301,3642683,3642684,1,False
9301,3642806,3642807,1,False
9301,3643307,3643317,10,False
9301,3643561,3643563,2,False
9301,3643611,3643612,1,False
9301,3643617,3643619,2,False
9301,3643852,3643855,3,False
9301,3643924,3643932,8,False
9301,3644137,3644140,3,False
9301,3644439,3644440,1,True
9301,3644452,3644460,8,False
9301,3644518,3644522,4,False
9301,3644699,3644700,1,False
9301,3644876,3644876,0,False
9301,3644884,3644885,1,False
9301,3645318,3645321,3,False
9301,3645384,3645390,6,False
9301,3645412,3645413,1,False
9301,3646185,3646194,9,False
9301,3646216,3646216,0,False
9301,3646367,3646369,2,False
9301,3646574,3646574,0,False
9301,3646684,3646686,2,False
9301,3646690,3646690,0,False
9301,3646705,3646711,6,False
9301,3646922,3646923,1,False
9301,3646963,3646965,2,False
9301,3647010,3647014,4,False
9301,3647058,3647058,0,False
9301,3647635,3647635,0,False
9301,3647703,3647705,2,False
9301,3647887,3647893,6,False
9301,3647935,3647940,5,False
9324,3648578,3648578,0,False
9324,3648714,3648723,9,False
9324,3648728,3648728,0,False
9324,3648750,3648750,0,False
9324,3648774,3648774,0,False
9324,3648784,3648784,0,False
9324,3648921,3648921,0,False
9324,3649266,3649266,0,False
9324,3649490,3649490,0,False
9324,3649918,3649918,0,True
9324,3649921,3649922,1,False
9324,3650064,3650065,1,False
9324,3650453,3650453,0,False
9324,3650563,3650571,8,False
9324,3651235,3651235,0,False
9324,3651238,3651240,2,False
9324,3651274,3651275,1,False
9324,3651417,3651424,7,False
9324,3651907,3651915,8,True
9324,3652011,3652017,6,False
9324,3652158,3652158,0,False
9324,3652530,3652534,4,False
9324,3652535,3652535,0,False
9324,3652724,3652734,10,False
9324,3652809,3652809,0,False
9324,3653130,3653132,2,False
9324,3653368,3653370,2,False
9324,3653381,3653381,0,False
9324,3653479,3653486,7,False
9324,3653611,3653611,0,False
9324,3653615,3653622,7,True
9324,3653630,3653630,0,True
9324,3653670,3653676,6,False
9324,3653764,3653772,8,False
9324,3653956,3653959,3,False
9324,3653962,3653970,8,False
9324,3654159,3654166,7,False
9324,3654247,3654256,9,False
9324,3654278,3654278,0,False
9324,3654428,3654436,8,False
9324,3654597,3654597,0,False
9324,3654647,3654649,2,False
9324,3654670,3654672,2,False
9324,3654710,3654713,3,False
9324,3654718,3654718,0,False
9338,3654942,3654951,9,False
9381,3656113,3656122,9,False
9381,3656185,3656185,0,False
9381,3656232,3656239,7,False
9381,3656257,3656266,9,False
9381,3656341,3656343,2,False
9381,3656345,3656345,0,False
9381,3656533,3656541,8,False
9381,3656723,3656728,5,False
9381,3656819,3656824,5,False
9381,3657197,3657207,10,False
9381,3657383,3657388,5,False
9381,3658035,3658041,6,False
9381,3658342,3658342,0,True
9381,3658355,3658359,4,False
9381,3658761,3658766,5,False
9381,3659036,3659046,10,False
9381,3659074,3659084,10,False
9381,3659193,3659193,0,False
9381,3659437,3659438,1,False
9381,3660083,3660085,2,True
9381,3660087,3660089,2,False
9381,3660092,3660095,3,False
9412,3660193,3660193,0,False
9412,3661159,3661164,5,False
9412,3661440,3661444,4,False
9412,3661469,3661469,0,False
9412,3661604,3661607,3,False
9412,3661771,3661775,4,False
9412,3662063,3662064,1,False
9412,3662283,3662293,10,False
9412,3662305,3662305,0,True
9412,3662308,3662309,1,False
9412,3663144,3663144,0,False
9412,3663271,3663280,9,False
9412,3663759,3663762,3,False
9412,3664043,3664045,2,False
9412,3664088,3664088,0,False
9412,3664188,3664188,0,False
9412,3664190,3664190,0,False
9412,3664486,3664488,2,False
9412,3664539,3664548,9,False
9418,3665465,3665465,0,False
9418,3665667,3665677,10,False
9418,3665894,3665896,2,False
9418,3665918,3665923,5,False
9418,3666191,3666193,2,False
9418,3666205,3666206,1,False
9418,3666304,3666314,10,False
9418,3666418,3666421,3,False
9418,3666853,3666859,6,False
9418,3666874,3666874,0,True
9418,3667205,3667209,4,False
9418,3667216,3667217,1,False
9432,3667552,3667557,5,False
9432,3668063,3668071,8,False
9432,3668118,3668122,4,False
9432,3668132,3668137,5,True
9432,3668145,3668145,0,True
9432,3668348,3668348,0,False
9432,3668350,3668350,0,False
9432,3668697,3668703,6,False
9432,3669424,3669424,0,False
9432,3669683,3669684,1,False
9432,3669753,3669758,5,False
9432,3669779,3669779,0,False
9432,3670064,3670072,8,False
9432,3670240,3670244,4,False
9432,3670493,3670502,9,False
9432,3670970,3670975,5,False
9432,3671065,3671070,5,False
9432,3671165,3671165,0,False
9432,3671180,3671180,0,True
9432,3671356,3671356,0,False
9432,3671358,3671358,0,False
9432,3671486,3671488,2,False
9432,3671534,3671534,0,False
9432,3671658,3671659,1,False
9432,3671664,3671664,0,False
9432,3671767,3671777,10,False
9432,3671796,3671796,0,True
9432,3672147,3672150,3,False
9432,3672181,3672181,0,False
9432,3672306,3672312,6,False
9432,3672688,3672697,9,False
9432,3672785,3672787,2,False
9432,3673364,3673371,7,False
9432,3673381,3673381,0,False
9432,3673537,3673538,1,False
9432,3673770,3673770,0,False
9432,3673776,3673781,5,False
9432,3673889,3673890,1,False
9432,3674092,3674092,0,True
9432,3674105,3674105,0,False
9432,3674253,3674254,1,False
9432,3674362,3674362,0,False
9432,3674368,3674369,1,False
9432,3674582,3674583,1,False
9432,3674594,3674594,0,False
9432,3674692,3674692,0,False
9432,3674696,3674696,0,False
9432,3674778,3674778,0,False
9432,3675089,3675091,2,False
9433,3675556,3675565,9,False
9433,3675621,3675621,0,False
9433,3676264,3676267,3,False
9433,3677357,3677362,5,False
9433,3677554,3677556,2,False
9433,3677620,3677625,5,False
9433,3677687,3677694,7,False
9433,3677708,3677708,0,False
9433,3677879,3677879,0,False
9433,3678063,3678071,8,False
9433,3678240,3678249,9,False
9433,3678271,3678274,3,False
9433,3679379,3679389,10,False
9433,3679447,3679448,1,False
9433,3679634,3679638,4,False
9433,3679912,3679919,7,False
9433,3679963,3679973,10,False
9433,3680008,3680009,1,False
9433,3680247,3680249,2,False
9433,3680320,3680326,6,False
9433,3680342,3680344,2,False
9433,3680357,3680357,0,True
9433,3680385,3680390,5,False
9433,3680605,3680606,1,False
9433,3680609,3680609,0,False
9433,3680684,3680686,2,False
9433,3680697,3680707,10,False
9433,3680811,3680812,1,False
9433,3681630,3681631,1,False
9433,3682122,3682131,9,False
9433,3682289,3682289,0,False
9433,3682317,3682320,3,False
9433,3682453,3682454,1,False
9433,3682641,3682641,0,False
9433,3682677,3682683,6,False
9433,3683003,3683003,0,False
9467,3683378,3683379,1,False
9467,3683619,3683626,7,False
9467,3683935,3683935,0,False
9467,3683937,3683937,0,False
9467,3684051,3684051,0,False
9467,3684632,3684633,1,False
9467,3685364,3685364,0,False
9467,3685629,3685638,9,False
9467,3685724,3685724,0,True
9468,3685887,3685897,10,False
9468,3685911,3685911,0,False
9468,3686033,3686040,7,False
9468,3686344,3686354,10,False
9468,3686740,3686741,1,False
9468,3686932,3686932,0,False
9468,3687303,3687312,9,False
9468,3687929,3687929,0,False
9468,3688356,3688356,0,False
9468,3688372,3688372,0,False
9474,3689329,3689337,8,False
9474,3689906,3689908,2,False
9474,3690196,3690198,2,False
9474,3690271,3690279,8,False
9474,3690841,3690850,9,False
9474,3691312,3691317,5,False
9474,3691322,3691323,1,False
9474,3692093,3692094,1,False
9474,3692368,3692375,7,False
9474,3692884,3692885,1,False
9474,3692939,3692941,2,False
9474,3693027,3693032,5,False
9474,3693094,3693096,2,False
9474,3693291,3693296,5,False
9474,3693579,3693579,0,False
9474,3693581,3693582,1,False
9474,3693693,3693697,4,False
9474,3693714,3693714,0,True
9474,3693722,3693722,0,True
9474,3694240,3694242,2,False
9474,3694245,3694245,0,False
9474,3694458,3694460,2,False
9474,3694497,3694497,0,False
9474,3694538,3694546,8,False
9474,3694563,3694567,4,False
9474,3694788,3694796,8,False
9474,3694884,3694888,4,False
9474,3695167,3695167,0,False
9474,3695175,3695176,1,False
9474,3695333,3695336,3,True
9501,3695985,3695985,0,False
9501,3696183,3696183,0,False
9501,3696476,3696476,0,False
9501,3696484,3696484,0,False
9501,3696603,3696607,4,False
9501,3696635,3696636,1,False
9501,3696653,3696653,0,False
9501,3696771,3696771,0,False
9501,3696775,3696775,0,False
9501,3696966,3696968,2,False
9501,3697023,3697025,2,True
9501,3697226,3697228,2,False
9501,3697355,3697356,1,False
9501,3697417,3697419,2,False
9501,3697919,3697920,1,True
9501,3697966,3697976,10,False
9501,3698111,3698118,7,False
9501,3698365,3698372,7,False
9501,3698658,3698661,3,False
9501,3698732,3698732,0,False
9501,3698734,3698734,0,False
9501,3698745,3698746,1,False
9501,3698886,3698888,2,False
9501,3699479,3699479,0,False
9501,3699636,3699636,0,False
9501,3699723,3699723,0,False
9501,3699728,3699728,0,False
9501,3700123,3700133,10,False
9501,3700367,3700367,0,False
9501,3700369,3700369,0,False
9501,3700975,3700976,1,False
9501,3700984,3700984,0,True
9501,3701245,3701253,8,False
9501,3701259,3701263,4,False
9501,3701276,3701276,0,False
9501,3701435,3701435,0,False
9501,3701666,3701666,0,False
9501,3702561,3702562,1,False
9501,3702627,3702630,3,False
9501,3702850,3702852,2,False
9501,3702855,3702858,3,False
9501,3702893,3702894,1,False
9501,3702958,3702960,2,False
9501,3702977,3702986,9,False
9501,3703045,3703046,1,True
9501,3703450,3703451,1,False
9502,3703739,3703740,1,False
9502,3703827,3703827,0,False
9502,3703870,3703877,7,False
9502,3704257,3704257,0,False
9502,3704337,3704337,0,False
9502,3704480,3704480,0,False
9502,3704500,3704500,0,False
9502,3704509,3704512,3,False
9502,3704551,3704554,3,False
9502,3705025,3705025,0,False
9502,3705028,3705028,0,False
9502,3705689,3705690,1,False
9502,3705832,3705836,4,False
9502,3705938,3705947,9,False
9502,3706003,3706004,1,True
9502,3706192,3706201,9,False
9502,3706217,3706217,0,False
9502,3706312,3706312,0,False
9502,3706397,3706397,0,False
9502,3706399,3706399,0,False
9502,3706995,3707002,7,False
9502,3707786,3707789,3,False
9502,3708114,3708117,3,False
9502,3708519,3708519,0,False
9502,3708585,3708586,1,False
9502,3709171,3709174,3,False
9502,3709428,3709428,0,False
9502,3709506,3709513,7,False
9502,3709721,3709724,3,False
9502,3710168,3710168,0,False
9502,3710422,3710422,0,False
9502,3710457,3710458,1,False
9502,3710661,3710664,3,False
9502,3710788,3710788,0,True
9502,3710790,3710790,0,False
9502,3710800,3710804,4,False
9502,3710845,3710847,2,False
9502,3710864,3710864,0,False
9503,3711561,3711561,0,False
9503,3711641,3711647,6,False
9503,3711777,3711780,3,False
9503,3712009,3712009,0,True
9503,3712014,3712014,0,True
9503,3712024,3712024,0,True
9503,3712175,3712176,1,False
9503,3712206,3712206,0,False
9503,3712231,3712233,2,False
9503,3712354,3712354,0,False
9503,3712365,3712367,2,False
9503,3712402,3712409,7,False
9503,3712507,3712510,3,False
9503,3712804,3712804,0,False
9503,3713297,3713299,2,False
9503,3713322,3713322,0,False
9503,3713646,3713646,0,False
9503,3713806,3713810,4,False
9503,3713864,3713864,0,False
9503,3713867,3713867,0,False
9503,3713965,3713971,6,False
9503,3713998,3713998,0,False
9503,3714081,3714088,7,False
9503,3714148,3714148,0,False
9503,3714206,3714214,8,False
9503,3714320,3714323,3,False
9503,3714345,3714347,2,False
9503,3714765,3714772,7,False
9503,3715176,3715177,1,False
9503,3715184,3715192,8,False
9503,3715361,3715361,0,False
9503,3715363,3715372,9,False
9503,3715960,3715965,5,False
9503,3716249,3716253,4,False
9503,3716265,3716265,0,False
9503,3716860,3716860,0,False
9503,3717020,3717026,6,False
9503,3717210,3717212,2,False
9503,3717977,3717977,0,False
9503,3717993,3717994,1,False
9503,3718118,3718119,1,False
9503,3718133,3718134,1,True
9503,3718745,3718746,1,False
9504,3719351,3719352,1,False
9504,3719413,3719418,5,False
9504,3719458,3719462,4,False
9504,3719554,3719564,10,False
9504,3719998,3719998,0,False
9504,3720118,3720119,1,True
9504,3720122,3720123,1,True
9504,3720608,3720609,1,False
9504,3720852,3720852,0,False
9504,3721057,3721060,3,False
9504,3721082,3721082,0,False
9504,3721090,3721093,3,False
9504,3721100,3721100,0,False
9504,3721424,3721428,4,False
9504,3721857,3721862,5,False
9504,3721872,3721873,1,False
9504,3721880,3721880,0,False
9504,3721899,3721899,0,False
9504,3721906,3721907,1,False
9504,3722056,3722056,0,False
9504,3722203,3722206,3,False
9504,3722481,3722482,1,False
9504,3722493,3722494,1,False
9504,3722787,3722788,1,False
9504,3722800,3722802,2,False
9504,3723302,3723302,0,False
9504,3723731,3723736,5,False
9504,3723766,3723769,3,False
9504,3723817,3723818,1,False
9504,3724001,3724002,1,False
9504,3724008,3724012,4,False
9504,3724037,3724037,0,False
9504,3724041,3724043,2,False
9504,3724235,3724244,9,False
9504,3724776,3724777,1,False
9504,3724780,3724782,2,False
9504,3725045,3725047,2,False
9504,3725050,3725055,5,False
9504,3725081,3725081,0,True
9504,3725083,3725083,0,True
9504,3725090,3725094,4,False
9504,3725420,3725430,10,False
9504,3725538,3725538,0,True
9504,3725616,3725621,5,False
9504,3726109,3726110,1,False
9504,3726116,3726124,8,False
9504,3726309,3726313,4,False
9504,3726740,3726742,2,False
9504,3726749,3726749,0,False
