direction,code,signal_month,signal_dt,entry_month,entry_price,tp_price,next_high,next_low,next_close,exit_price,exit_rule,ret_net_assumed,win,p_abs_big,p_side_big,p_side20,abs_gate,side_gate,target20_gate,model_version
up,1898,200305,1054252800,200306,480.0,576.0,660.0,460.0,610.0,576.0,tp20,0.19999999999999996,1,0.4699712899101723,0.30954128726566454,0.14658799153587437,0.15,0.3,0.14,20260214053343_m1
up,4293,200305,1054252800,200306,68.5,82.2,71.0,59.0,59.5,59.5,month_close,-0.13138686131386856,0,0.5891166924184202,0.393115491525102,0.1516024437914406,0.15,0.3,0.14,20260214053343_m1
up,4751,200305,1054252800,200306,13.28125,15.9375,20.0,12.5,18.75,15.9375,tp20,0.19999999999999996,1,0.3751507974635835,0.3159149975411336,0.1469704141524025,0.15,0.3,0.14,20260214053343_m1
up,5285,200305,1054252800,200306,82.0,98.39999999999999,90.0,74.0,84.0,84.0,month_close,0.024390243902439046,1,0.49618138255404565,0.39785461712142545,0.15188679132722002,0.15,0.3,0.14,20260214053343_m1
up,6315,200305,1054252800,200306,221.66667175293,266.000006103516,282.666687011719,227.333343505859,282.666687011719,266.000006103516,tp20,0.19999999999999996,1,0.38664699105330375,0.31213657519543103,0.14674370881166035,0.15,0.3,0.14,20260214053343_m1
up,7202,200305,1054252800,200306,202.0,242.39999999999998,388.0,202.0,354.0,242.39999999999998,tp20,0.19999999999999996,1,0.398350880039391,0.32071135586563354,0.1472581956518725,0.15,0.3,0.14,20260214053343_m1
up,7638,200305,1054252800,200306,40.5940589904785,48.7128707885742,63.0062980651855,41.4941482543945,63.0062980651855,48.7128707885742,tp20,0.19999999999999996,1,0.5134572240124919,0.4377912894737133,0.1542829916683573,0.15,0.3,0.14,20260214053343_m1
up,8136,200305,1054252800,200306,158.333343505859,190.0000122070308,275.0,158.333343505859,247.333343505859,190.0000122070308,tp20,0.19999999999999996,1,0.3699934029734651,0.3182054203204078,0.14710783951915896,0.15,0.3,0.14,20260214053343_m1
up,9697,200305,1054252800,200306,131.125,157.35,159.875,134.375,154.75,157.35,tp20,0.19999999999999996,1,0.38532843259081484,0.303859222786754,0.14624706766713974,0.15,0.3,0.14,20260214053343_m1
down,1929,200306,1056931200,200307,1972.0,1577.6000000000001,2040.0,1412.0,1492.0,1577.6000000000001,tp20,0.19999999999999993,1,0.7449649752321614,0.5530746352745562,0.09862031860803105,0.32,0.3,0.08,20260214053343_m1
down,4316,200306,1056931200,200307,1360.0,1088.0,3070.0,1270.0,3020.0,3020.0,month_close,-1.2205882352941178,0,0.5003545336104877,0.3789804314599162,0.08817466637915267,0.32,0.3,0.08,20260214053343_m1
down,4784,200306,1056931200,200307,210.0,168.0,235.0,193.0,235.0,235.0,month_close,-0.11904761904761904,0,0.5843616554269415,0.33373382767105514,0.085459870151821,0.32,0.3,0.08,20260214053343_m1
down,5202,200306,1056931200,200307,3600.0,2880.0,4540.0,3190.0,3350.0,3350.0,month_close,0.06944444444444445,1,0.43704958440936964,0.3429049234717942,0.08601013589986534,0.32,0.3,0.08,20260214053343_m1
down,5410,200306,1056931200,200307,2240.0,1792.0,2760.0,1960.0,2460.0,2460.0,month_close,-0.09821428571428571,0,0.5912026733802817,0.4262489518695446,0.09101077760373036,0.32,0.3,0.08,20260214053343_m1
down,6208,200306,1056931200,200307,1200.0,960.0,1250.0,900.0,1010.0,960.0,tp20,0.2,1,0.5992644089709699,0.4129151777149511,0.09021075115445476,0.32,0.3,0.08,20260214053343_m1
down,6302,200306,1056931200,200307,890.0,712.0,995.0,770.0,955.0,955.0,month_close,-0.07303370786516854,0,0.5247032572183181,0.3487785004761232,0.08636255052012508,0.32,0.3,0.08,20260214053343_m1
down,7992,200306,1056931200,200307,3050.0,2440.0,3630.0,2900.0,3090.0,3090.0,month_close,-0.013114754098360656,0,0.48746637478805793,0.32341528907083605,0.08484075783580786,0.32,0.3,0.08,20260214053343_m1
down,7995,200306,1056931200,200307,1425.0,1140.0,1555.0,1280.0,1540.0,1540.0,month_close,-0.08070175438596491,0,0.5681446826860558,0.3067083677340394,0.08383834255560005,0.32,0.3,0.08,20260214053343_m1
down,8473,200306,1056931200,200307,855.555603027344,684.4444824218753,1372.22229003906,883.333374023438,944.444519042969,944.444519042969,month_close,-0.10389612983784534,0,0.5325646824009068,0.4219519162082256,0.09075295546405122,0.32,0.3,0.08,20260214053343_m1
down,8585,200306,1056931200,200307,2860.0,2288.0,3640.0,2560.0,3200.0,3200.0,month_close,-0.11888111888111888,0,0.5398847951418243,0.34381451716602035,0.08606471152151891,0.32,0.3,0.08,20260214053343_m1
up,1861,200306,1056931200,200307,312.5,375.0,337.5,250.0,337.5,337.5,month_close,0.08000000000000007,1,0.4996334744257583,0.3085541387369286,0.1465287626241502,0.15,0.3,0.14,20260214053343_m1
up,1898,200306,1056931200,200307,610.0,732.0,620.0,470.0,520.0,520.0,month_close,-0.14754098360655743,0,0.4484151137461394,0.32507636094732656,0.1475200959567741,0.15,0.3,0.14,20260214053343_m1
up,4751,200306,1056931200,200307,18.75,22.5,30.9375,18.4375,26.5625,22.5,tp20,0.19999999999999996,1,0.6035919816435635,0.38363779290732136,0.15103378187437377,0.15,0.3,0.14,20260214053343_m1
up,4776,200306,1056931200,200307,84.6666717529297,101.60000610351564,98.6666717529297,80.0,91.3333358764648,91.3333358764648,month_close,0.07874012271309594,1,0.5493031568543426,0.3936145340189656,0.15163238634107243,0.15,0.3,0.14,20260214053343_m1
up,4800,200306,1056931200,200307,223.5,268.2,231.5,200.0,218.5,218.5,month_close,-0.022371364653243853,0,0.5464874514083176,0.3744036064622681,0.15047973068767057,0.15,0.3,0.14,20260214053343_m1
up,4839,200306,1056931200,200307,433.5,520.1999999999999,525.0,412.5,497.5,520.1999999999999,tp20,0.19999999999999973,1,0.4579738556216596,0.3209032256556223,0.14726970783927182,0.15,0.3,0.14,20260214053343_m1
up,5285,200306,1056931200,200307,84.0,100.8,84.0,72.0,79.0,79.0,month_close,-0.059523809523809534,0,0.5295408048304344,0.42847836109327603,0.15372421596553104,0.15,0.3,0.14,20260214053343_m1
up,5727,200306,1056931200,200307,422.0,506.4,467.5,401.0,455.0,455.0,month_close,0.0781990521327014,1,0.3785283521074411,0.300333567954814,0.14603552837722333,0.15,0.3,0.14,20260214053343_m1
up,6324,200306,1056931200,200307,150.000015258789,180.0000183105468,191.888900756836,148.111129760742,181.111129760742,180.0000183105468,tp20,0.19999999999999996,1,0.4062240431611778,0.35000578683008843,0.1490158615097398,0.15,0.3,0.14,20260214053343_m1
up,6345,200306,1056931200,200307,319.0,382.8,398.0,279.0,367.0,382.8,tp20,0.19999999999999996,1,0.4080983463067712,0.3287745411338418,0.147741986767965,0.15,0.3,0.14,20260214053343_m1
up,6506,200306,1056931200,200307,487.0,584.4,633.0,455.0,578.0,584.4,tp20,0.19999999999999996,1,0.5594185587923551,0.4107807691249367,0.1526623604474307,0.15,0.3,0.14,20260214053343_m1
up,6845,200306,1056931200,200307,107.0,128.4,133.75,107.0,131.0,128.4,tp20,0.19999999999999996,1,0.43933643607929196,0.3334345774656966,0.1480215889478763,0.15,0.3,0.14,20260214053343_m1
up,7202,200306,1056931200,200307,354.0,424.8,434.0,336.0,408.0,424.8,tp20,0.19999999999999996,1,0.6873878657863534,0.6049565279303531,0.16431290597575568,0.15,0.3,0.14,20260214053343_m1
up,8136,200306,1056931200,200307,247.333343505859,296.8000122070308,306.0,236.66667175293,274.0,296.8000122070308,tp20,0.19999999999999996,1,0.5134802787461459,0.47983820581529685,0.1568058066488523,0.15,0.3,0.14,20260214053343_m1
up,8316,200306,1056931200,200307,873.333374023438,1048.0000488281255,1080.0,873.333374023438,986.666687011719,1048.0000488281255,tp20,0.19999999999999996,1,0.4177521195776992,0.3066747501825294,0.14641599931088625,0.15,0.3,0.14,20260214053343_m1
up,8570,200306,1056931200,200307,1266.66674804688,1520.000097656256,1466.66674804688,1233.33337402344,1233.33337402344,1233.33337402344,month_close,-0.026315819906726046,0,0.4003678542866537,0.3028503252125173,0.14618653381268554,0.15,0.3,0.14,20260214053343_m1
up,9984,200306,1056931200,200307,94.7916717529297,113.75000610351564,161.25,96.6666717529297,145.0,113.75000610351564,tp20,0.19999999999999996,1,0.651921893446453,0.5419171093286422,0.16053054085965301,0.15,0.3,0.14,20260214053343_m1
down,1929,200307,1059609600,200308,1492.0,1193.6000000000001,1952.0,1372.0,1716.0,1716.0,month_close,-0.15013404825737264,0,0.5500834430072234,0.4122900564649143,0.09017324387945255,0.32,0.3,0.08,20260214053343_m1
down,2327,200307,1059609600,200308,737.5,590.0,812.5,681.25,788.75,788.75,month_close,-0.06949152542372881,0,0.5779344022483953,0.3248027849421084,0.08492400758808419,0.32,0.3,0.08,20260214053343_m1
down,4316,200307,1059609600,200308,3020.0,2416.0,3010.0,2020.0,2320.0,2416.0,tp20,0.2,1,0.6446992510764006,0.35852475704842174,0.086947325914463,0.32,0.3,0.08,20260214053343_m1
down,5410,200307,1059609600,200308,2460.0,1968.0,2810.0,2360.0,2500.0,2500.0,month_close,-0.016260162601626018,0,0.570931103354897,0.43917264898056646,0.09178619943039168,0.32,0.3,0.08,20260214053343_m1
down,5445,200307,1059609600,200308,1275.0,1020.0,1790.0,1210.0,1620.0,1620.0,month_close,-0.27058823529411763,0,0.5702850651624384,0.3321438018069758,0.08536446859997623,0.32,0.3,0.08,20260214053343_m1
down,6203,200307,1059609600,200308,1300.0,1040.0,1490.0,1180.0,1400.0,1400.0,month_close,-0.07692307692307693,0,0.5199434045032703,0.36263154808661535,0.08719373337675461,0.32,0.3,0.08,20260214053343_m1
down,6269,200307,1059609600,200308,2015.0,1612.0,2090.0,1748.0,1919.0,1919.0,month_close,0.04764267990074442,1,0.5366943722580708,0.4214083744149395,0.09072034295645406,0.32,0.3,0.08,20260214053343_m1
down,8136,200307,1059609600,200308,274.0,219.20000000000002,297.666687011719,249.66667175293,289.0,289.0,month_close,-0.05474452554744526,0,0.4393736542671253,0.30560762397426106,0.08377229793001335,0.32,0.3,0.08,20260214053343_m1
down,8473,200307,1059609600,200308,944.444519042969,755.5556152343752,977.77783203125,805.555603027344,844.444519042969,844.444519042969,month_close,0.10588234457788234,1,0.6786895373842318,0.6369365697748592,0.10365203467804923,0.32,0.3,0.08,20260214053343_m1
down,8585,200307,1059609600,200308,3200.0,2560.0,3680.0,2880.0,3580.0,3580.0,month_close,-0.11875,0,0.5220032966967708,0.4294365322743136,0.0912020324280165,0.32,0.3,0.08,20260214053343_m1
up,1808,200307,1059609600,200308,410.0,492.0,630.0,380.0,580.0,492.0,tp20,0.19999999999999996,1,0.6060989631586533,0.4190252126747707,0.15315702706042073,0.15,0.3,0.14,20260214053343_m1
up,1861,200307,1059609600,200308,337.5,405.0,342.5,265.0,277.5,277.5,month_close,-0.1777777777777778,0,0.5634086502186194,0.36595349997745275,0.14997272429858166,0.15,0.3,0.14,20260214053343_m1
up,1898,200307,1059609600,200308,520.0,624.0,605.0,485.0,575.0,575.0,month_close,0.10576923076923084,1,0.4902398039716249,0.3049898042882424,0.14631490255722904,0.15,0.3,0.14,20260214053343_m1
up,1951,200307,1059609600,200308,226.5,271.8,302.0,217.5,297.0,271.8,tp20,0.19999999999999996,1,0.5312071431137926,0.41812694553607826,0.1531031310320992,0.15,0.3,0.14,20260214053343_m1
up,4293,200307,1059609600,200308,88.25,105.89999999999999,112.5,83.75,92.5,105.89999999999999,tp20,0.19999999999999996,1,0.592447484321889,0.46172984331186206,0.15571930489864622,0.15,0.3,0.14,20260214053343_m1
up,4680,200307,1059609600,200308,508.333343505859,610.0000122070307,741.666687011719,513.333374023438,653.333374023438,610.0000122070307,tp20,0.19999999999999996,1,0.5562964824192839,0.42250807262272605,0.15336599865729805,0.15,0.3,0.14,20260214053343_m1
up,4751,200307,1059609600,200308,26.5625,31.875,53.75,25.78125,47.65625,31.875,tp20,0.19999999999999996,1,0.6834039626582038,0.40254593034011643,0.15216827012034148,0.15,0.3,0.14,20260214053343_m1
up,4776,200307,1059609600,200308,91.3333358764648,109.60000305175775,139.333343505859,92.0,123.333335876465,109.60000305175775,tp20,0.19999999999999996,1,0.48163154848130424,0.3223978293654319,0.14735938406186042,0.15,0.3,0.14,20260214053343_m1
up,5285,200307,1059609600,200308,79.0,94.8,79.0,69.0,77.0,77.0,month_close,-0.025316455696202556,0,0.6166399162610234,0.4307710000806895,0.15386177430477588,0.15,0.3,0.14,20260214053343_m1
up,5541,200307,1059609600,200308,2200.0,2640.0,4250.0,2200.0,3460.0,2640.0,tp20,0.19999999999999996,1,0.508010842903363,0.3307188682476269,0.1478586463947921,0.15,0.3,0.14,20260214053343_m1
up,6302,200307,1059609600,200308,955.0,1146.0,1380.0,920.0,1275.0,1146.0,tp20,0.19999999999999996,1,0.5851353290793959,0.47796083386674254,0.15669316433193903,0.15,0.3,0.14,20260214053343_m1
up,6330,200307,1059609600,200308,1295.0,1554.0,1665.0,1205.0,1610.0,1554.0,tp20,0.19999999999999996,1,0.5069877840632536,0.32341574124357725,0.14742045877454912,0.15,0.3,0.14,20260214053343_m1
up,6506,200307,1059609600,200308,578.0,693.6,750.0,550.0,728.0,693.6,tp20,0.19999999999999996,1,0.5753130247060105,0.4076373382503078,0.15247375459495296,0.15,0.3,0.14,20260214053343_m1
up,6723,200307,1059609600,200308,5740.0,6888.0,8070.0,5510.0,7910.0,6888.0,tp20,0.19999999999999996,1,0.5818258913153884,0.35384039530168226,0.14924593801803543,0.15,0.3,0.14,20260214053343_m1
up,6754,200307,1059609600,200308,570.0,684.0,846.0,599.0,769.0,684.0,tp20,0.19999999999999996,1,0.3999137464490471,0.30788706368191804,0.1464887381208496,0.15,0.3,0.14,20260214053343_m1
up,6890,200307,1059609600,200308,900.0,1080.0,946.0,751.0,899.0,899.0,month_close,-0.0011111111111110628,0,0.5821465209186678,0.34404883314676044,0.14865844428874012,0.15,0.3,0.14,20260214053343_m1
up,7240,200307,1059609600,200308,2755.0,3306.0,3630.0,2755.0,3400.0,3306.0,tp20,0.19999999999999996,1,0.5303303935824824,0.3149271300595492,0.14691114210350745,0.15,0.3,0.14,20260214053343_m1
up,8411,200307,1059609600,200308,1080.0,1296.0,1490.0,960.0,1450.0,1296.0,tp20,0.19999999999999996,1,0.4581084398106551,0.3436822276067334,0.14863644795633849,0.15,0.3,0.14,20260214053343_m1
up,9763,200307,1059609600,200308,1650.0,1980.0,1800.0,1520.0,1730.0,1730.0,month_close,0.048484848484848575,1,0.4699611649367128,0.3073379512373637,0.1464557913741763,0.15,0.3,0.14,20260214053343_m1
down,1929,200308,1062115200,200309,1716.0,1372.8000000000002,2116.0,1640.0,1864.0,1864.0,month_close,-0.08624708624708624,0,0.5082266395900639,0.3518947515155829,0.08654952558249267,0.32,0.3,0.08,20260214053343_m1
down,2501,200308,1062115200,200309,278.0,222.4,279.0,252.0,252.0,252.0,month_close,0.09352517985611511,1,0.5037947867248679,0.3108117620141567,0.08408454621240709,0.32,0.3,0.08,20260214053343_m1
down,4316,200308,1062115200,200309,2320.0,1856.0,2710.0,2120.0,2270.0,2270.0,month_close,0.021551724137931036,1,0.5737979797399163,0.398954520985476,0.08937311175068625,0.32,0.3,0.08,20260214053343_m1
down,4800,200308,1062115200,200309,303.5,242.8,375.0,290.0,323.5,323.5,month_close,-0.06589785831960461,0,0.46718115629749646,0.3049567913586647,0.08373324797307757,0.32,0.3,0.08,20260214053343_m1
down,5410,200308,1062115200,200309,2500.0,2000.0,2570.0,1930.0,2170.0,2000.0,tp20,0.2,1,0.5484121691601852,0.3407310830798849,0.08587970547635078,0.32,0.3,0.08,20260214053343_m1
down,5541,200308,1062115200,200309,3460.0,2768.0,3930.0,3490.0,3830.0,3830.0,month_close,-0.1069364161849711,0,0.44733870310970936,0.3021332344986085,0.0835638345614742,0.32,0.3,0.08,20260214053343_m1
down,6269,200308,1062115200,200309,1919.0,1535.2,1895.0,1515.0,1700.0,1535.2,tp20,0.19999999999999998,1,0.5206686116073249,0.32629288135697143,0.08501341337297598,0.32,0.3,0.08,20260214053343_m1
down,6425,200308,1062115200,200309,3060.0,2448.0,3330.0,2970.0,3000.0,3000.0,month_close,0.0196078431372549,1,0.4675780855130394,0.3137708205399493,0.08426208972395464,0.32,0.3,0.08,20260214053343_m1
down,6976,200308,1062115200,200309,1419.0,1135.2,1647.0,1380.0,1406.0,1406.0,month_close,0.009161381254404511,1,0.3881980160958042,0.31596883660661135,0.08439397068795437,0.32,0.3,0.08,20260214053343_m1
up,1808,200308,1062115200,200309,580.0,696.0,1400.0,595.0,1130.0,696.0,tp20,0.19999999999999996,1,0.5324133739217706,0.3982749968985869,0.1519120141138497,0.15,0.3,0.14,20260214053343_m1
up,2281,200308,1062115200,200309,585.0,702.0,650.0,520.0,550.0,550.0,month_close,-0.05982905982905984,0,0.45346029094288876,0.3128865907310663,0.14678870974379846,0.15,0.3,0.14,20260214053343_m1
up,4293,200308,1062115200,200309,92.5,111.0,119.0,85.5,119.0,111.0,tp20,0.19999999999999996,1,0.6237545708505221,0.5667782934789753,0.16202221190867303,0.15,0.3,0.14,20260214053343_m1
up,4680,200308,1062115200,200309,653.333374023438,784.0000488281255,973.333374023438,646.666687011719,910.0,784.0000488281255,tp20,0.19999999999999996,1,0.4155010116211505,0.32530452235690543,0.1475337856413488,0.15,0.3,0.14,20260214053343_m1
up,4751,200308,1062115200,200309,47.65625,57.1875,59.375,45.9375,49.6875,57.1875,tp20,0.19999999999999996,1,0.6629281478273107,0.541782269214614,0.16052245045281133,0.15,0.3,0.14,20260214053343_m1
up,4784,200308,1062115200,200309,373.0,447.59999999999997,602.0,340.0,528.0,447.59999999999997,tp20,0.19999999999999996,1,0.5619883661489268,0.3743915476271881,0.1504790071575658,0.15,0.3,0.14,20260214053343_m1
up,4814,200308,1062115200,200309,187.5,225.0,237.5,177.5,200.0,225.0,tp20,0.19999999999999996,1,0.414881347070567,0.3451893377513154,0.1487268745650134,0.15,0.3,0.14,20260214053343_m1
up,4825,200308,1062115200,200309,531.0,637.1999999999999,598.5,484.0,570.0,570.0,month_close,0.07344632768361592,1,0.4949894987428141,0.33596467803675506,0.1481733949821398,0.15,0.3,0.14,20260214053343_m1
up,6302,200308,1062115200,200309,1275.0,1530.0,1360.0,1050.0,1175.0,1175.0,month_close,-0.07843137254901966,0,0.5512234767027544,0.334138222274178,0.14806380763638516,0.15,0.3,0.14,20260214053343_m1
up,6305,200308,1062115200,200309,1290.0,1548.0,1327.0,1078.0,1210.0,1210.0,month_close,-0.06201550387596899,0,0.4544853944599869,0.3092765446537518,0.1465721069791596,0.15,0.3,0.14,20260214053343_m1
up,6324,200308,1062115200,200309,285.222229003906,342.2666748046872,314.777801513672,253.666687011719,255.555572509766,255.555572509766,month_close,-0.10401242777516384,0,0.4922545414094264,0.3465797129414193,0.14881029707641966,0.15,0.3,0.14,20260214053343_m1
up,6957,200308,1062115200,200309,122.5,147.0,147.0,120.0,135.5,147.0,tp20,0.19999999999999996,1,0.4079813918877096,0.31179269953625127,0.14672307627210956,0.15,0.3,0.14,20260214053343_m1
up,7240,200308,1062115200,200309,3400.0,4080.0,4270.0,3200.0,4070.0,4080.0,tp20,0.19999999999999996,1,0.5484673474448477,0.34926383007707923,0.14897134410455926,0.15,0.3,0.14,20260214053343_m1
up,7638,200308,1062115200,200309,108.910888671875,130.69306640624998,258.325805664063,107.110702514648,161.116104125977,130.69306640624998,tp20,0.19999999999999973,1,0.6597377802407038,0.5900683811310742,0.16341961716779893,0.15,0.3,0.14,20260214053343_m1
up,7936,200308,1062115200,200309,56.0,67.2,59.25,50.0,52.75,52.75,month_close,-0.0580357142857143,0,0.3888337974915855,0.30691894838585,0.1464306512030855,0.15,0.3,0.14,20260214053343_m1
up,8411,200308,1062115200,200309,1450.0,1740.0,2570.0,1430.0,2500.0,1740.0,tp20,0.19999999999999996,1,0.6019452553884763,0.42663096467260436,0.15361337218029075,0.15,0.3,0.14,20260214053343_m1
up,8585,200308,1062115200,200309,3580.0,4296.0,5640.0,3560.0,5040.0,4296.0,tp20,0.19999999999999996,1,0.4912348475267252,0.33098850402711205,0.1478748245415612,0.15,0.3,0.14,20260214053343_m1
up,8830,200308,1062115200,200309,378.0,453.59999999999997,467.0,376.5,435.5,453.59999999999997,tp20,0.19999999999999996,1,0.46069185536390816,0.3132309858762776,0.14680937345251116,0.15,0.3,0.14,20260214053343_m1
up,9984,200308,1062115200,200309,142.5,171.0,211.25,142.5,196.66667175293,171.0,tp20,0.19999999999999996,1,0.5465556228072967,0.449146862869368,0.15496432607209656,0.15,0.3,0.14,20260214053343_m1
down,1808,200309,1064880000,200310,1130.0,904.0,1270.0,955.0,1045.0,1045.0,month_close,0.0752212389380531,1,0.6575825720771842,0.44448344626406733,0.09210484726740173,0.32,0.3,0.08,20260214053343_m1
down,1893,200309,1064880000,200310,290.0,232.0,296.0,242.0,252.0,252.0,month_close,0.1310344827586207,1,0.5432998432708082,0.36197456775334635,0.08715431455675847,0.32,0.3,0.08,20260214053343_m1
down,1929,200309,1064880000,200310,1864.0,1491.2,1904.0,1116.0,1224.0,1491.2,tp20,0.19999999999999998,1,0.4984210772304238,0.3600152848931873,0.08703675758514892,0.32,0.3,0.08,20260214053343_m1
down,2768,200309,1064880000,200310,3120.0,2496.0,3970.0,2910.0,3035.0,3035.0,month_close,0.027243589743589744,1,0.5338223925681679,0.37009191494513877,0.087641355388266,0.32,0.3,0.08,20260214053343_m1
down,2782,200309,1064880000,200310,157.5,126.0,155.0,132.75,137.5,137.5,month_close,0.12698412698412698,1,0.5789986262605733,0.3433557885004227,0.08603718780158305,0.32,0.3,0.08,20260214053343_m1
down,4316,200309,1064880000,200310,2270.0,1816.0,3470.0,1880.0,2240.0,2240.0,month_close,0.013215859030837005,1,0.5851451948577402,0.33906244583784223,0.08577958724182821,0.32,0.3,0.08,20260214053343_m1
down,4680,200309,1064880000,200310,910.0,728.0,946.666687011719,720.0,753.333374023438,728.0,tp20,0.2,1,0.6688448813226683,0.49729615363651036,0.09527360970974831,0.32,0.3,0.08,20260214053343_m1
down,4784,200309,1064880000,200310,528.0,422.40000000000003,775.0,491.0,680.0,680.0,month_close,-0.2878787878787879,0,0.6651211879299732,0.3022115163959331,0.08356853147531368,0.32,0.3,0.08,20260214053343_m1
down,5410,200309,1064880000,200310,2170.0,1736.0,2580.0,2050.0,2180.0,2180.0,month_close,-0.004608294930875576,0,0.4385128914013466,0.3239377130155707,0.08487210327249194,0.32,0.3,0.08,20260214053343_m1
down,5541,200309,1064880000,200310,3830.0,3064.0,5490.0,3720.0,5240.0,5240.0,month_close,-0.3681462140992167,0,0.5253617643715481,0.3518213551812115,0.08654512180243037,0.32,0.3,0.08,20260214053343_m1
down,7240,200309,1064880000,200310,4070.0,3256.0,4460.0,3770.0,4330.0,4330.0,month_close,-0.06388206388206388,0,0.5425393256447937,0.4230555404761577,0.09081917292012714,0.32,0.3,0.08,20260214053343_m1
down,7713,200309,1064880000,200310,1110.0,888.0,1280.0,1060.0,1190.0,1190.0,month_close,-0.07207207207207207,0,0.5613925668710837,0.3009135328906838,0.08349065246499872,0.32,0.3,0.08,20260214053343_m1
down,8309,200309,1064880000,200310,3065.0,2452.0,3515.0,2750.0,2925.0,2925.0,month_close,0.04567699836867863,1,0.6113036570747662,0.39745522593219784,0.08928315404748956,0.32,0.3,0.08,20260214053343_m1
down,8411,200309,1064880000,200310,2500.0,2000.0,3290.0,2380.0,2690.0,2690.0,month_close,-0.076,0,0.6300522391343797,0.4661672255935396,0.09340587402717007,0.32,0.3,0.08,20260214053343_m1
down,8585,200309,1064880000,200310,5040.0,4032.0,5940.0,4560.0,4980.0,4980.0,month_close,0.011904761904761904,1,0.5107806741033838,0.3440233682837835,0.0860772425885847,0.32,0.3,0.08,20260214053343_m1
down,9766,200309,1064880000,200310,3570.0,2856.0,4250.0,3250.0,3350.0,3350.0,month_close,0.06162464985994398,1,0.5781899058734019,0.43244712769396054,0.09138266815319532,0.32,0.3,0.08,20260214053343_m1
up,1861,200309,1064880000,200310,440.0,528.0,560.0,432.5,522.5,528.0,tp20,0.19999999999999996,1,0.7013093691572247,0.5568171321774901,0.1614245422305839,0.15,0.3,0.14,20260214053343_m1
up,4293,200309,1064880000,200310,119.0,142.79999999999998,201.5,117.5,150.0,142.79999999999998,tp20,0.19999999999999996,1,0.6399568590414632,0.4857206000987049,0.1571587503058568,0.15,0.3,0.14,20260214053343_m1
up,4751,200309,1064880000,200310,49.6875,59.625,88.75,50.0,71.5625,59.625,tp20,0.19999999999999996,1,0.6205388973366359,0.4395685352061887,0.1543896264123058,0.15,0.3,0.14,20260214053343_m1
up,4768,200309,1064880000,200310,260.833343505859,313.00001220703075,274.166687011719,232.083343505859,254.16667175293,254.16667175293,month_close,-0.025559123934548733,0,0.4706145907682972,0.31674865940389946,0.14702043386416846,0.15,0.3,0.14,20260214053343_m1
up,4776,200309,1064880000,200310,152.0,182.4,209.333343505859,144.0,181.333343505859,182.4,tp20,0.19999999999999996,1,0.5697123288440078,0.31121874993917353,0.1466886392962849,0.15,0.3,0.14,20260214053343_m1
up,4784,200309,1064880000,200310,528.0,633.6,775.0,491.0,680.0,633.6,tp20,0.19999999999999996,1,0.6651211879299732,0.36290967153404013,0.1497900945919769,0.15,0.3,0.14,20260214053343_m1
up,4800,200309,1064880000,200310,323.5,388.2,555.0,300.0,381.5,388.2,tp20,0.19999999999999996,1,0.5163300775251433,0.33484278492692887,0.14810608139555023,0.15,0.3,0.14,20260214053343_m1
up,4814,200309,1064880000,200310,200.0,240.0,323.75,200.75,256.25,240.0,tp20,0.19999999999999996,1,0.5736220640685313,0.37185117364643344,0.1503265847187205,0.15,0.3,0.14,20260214053343_m1
up,6305,200309,1064880000,200310,1210.0,1452.0,1437.0,1023.0,1434.0,1434.0,month_close,0.18512396694214872,1,0.5419541494032714,0.3263287363290989,0.14759523847968042,0.15,0.3,0.14,20260214053343_m1
up,6957,200309,1064880000,200310,135.5,162.6,157.5,131.5,137.0,137.0,month_close,0.011070110701107083,1,0.4601817293725342,0.351147234644505,0.1490843483786048,0.15,0.3,0.14,20260214053343_m1
up,7004,200309,1064880000,200310,825.0,990.0,1325.0,780.0,1095.0,990.0,tp20,0.19999999999999996,1,0.586830991061354,0.3434434481490289,0.14862212118887622,0.15,0.3,0.14,20260214053343_m1
up,7638,200309,1064880000,200310,161.116104125977,193.3393249511724,224.122406005859,163.816375732422,210.621047973633,193.3393249511724,tp20,0.19999999999999996,1,0.7485258000961107,0.5170334742038373,0.15903752275216473,0.15,0.3,0.14,20260214053343_m1
up,7717,200309,1064880000,200310,1276.66674804688,1532.000097656256,2166.66674804688,1308.33337402344,1916.66674804688,1532.000097656256,tp20,0.19999999999999996,1,0.6046522757241359,0.402053378687946,0.15213871702121123,0.15,0.3,0.14,20260214053343_m1
up,8316,200309,1064880000,200310,1500.0,1800.0,2253.33349609375,1510.0,1843.33337402344,1800.0,tp20,0.19999999999999996,1,0.4429169149390055,0.33274183552684106,0.14798002443154495,0.15,0.3,0.14,20260214053343_m1
up,8804,200309,1064880000,200310,754.0,904.8,1100.0,744.0,904.0,904.8,tp20,0.19999999999999996,1,0.469960376299621,0.3456215896874453,0.1487528096811812,0.15,0.3,0.14,20260214053343_m1
up,9984,200309,1064880000,200310,196.66667175293,236.000006103516,307.083343505859,190.833343505859,235.41667175293,236.000006103516,tp20,0.19999999999999996,1,0.5274264047774804,0.3861661682603405,0.15118548439555493,0.15,0.3,0.14,20260214053343_m1
down,1719,200310,1067558400,200311,418.0,334.40000000000003,443.0,265.0,297.0,334.40000000000003,tp20,0.19999999999999993,1,0.6464057739419322,0.4808018306321409,0.09428395032948614,0.32,0.3,0.08,20260214053343_m1
