cnt_60_above,n,rev5_drop3,rev10_drop5,down20_ge10,avg_ret5,avg_ret20
168,267,0.5168539325842697,0.4794007490636704,0.36704119850187267,0.0038928083458261006,0.007432244762258421
169,258,0.46124031007751937,0.4806201550387597,0.37209302325581395,0.005459527185364625,0.012441723955057311
170,248,0.4717741935483871,0.43548387096774194,0.3467741935483871,0.008619895446110585,0.020989008900464016
171,235,0.4851063829787234,0.425531914893617,0.3659574468085106,0.006274744155082523,0.02569401905937482
172,227,0.47577092511013214,0.42290748898678415,0.40969162995594716,0.0016326598297670733,0.0240156025292917
173,220,0.4727272727272727,0.45,0.38636363636363635,0.0005201859146296829,0.025411090478892114
174,213,0.4835680751173709,0.4647887323943662,0.39906103286384975,-0.0005236013508344377,0.02350854995784248
175,203,0.46798029556650245,0.47783251231527096,0.4039408866995074,0.0020260919451228314,0.027194042646301493
176,196,0.4846938775510204,0.4744897959183674,0.41836734693877553,0.001173963380744317,0.03076431796308132
177,188,0.5159574468085106,0.46808510638297873,0.3882978723404255,-0.001460627463090777,0.029948135194751292
178,179,0.5139664804469274,0.4860335195530726,0.39664804469273746,-0.0013739429339137065,0.031635371681415766
179,172,0.5232558139534884,0.45930232558139533,0.3546511627906977,-0.0021353883913049015,0.03435362003723532
